text,labels
Outstanding mobile hai ye ma 2 month se use kr raha hn ,Pos
Rida G ap ne oppo ki copy le lo ho gai samen copy buhat a gai hai hamare pas a37 hai lekin ase nahi karta ab a37 use ke bad ham ne f9 liya hai our class mobile f9 oppo ke sare model use kya mane ab ja kar f9 liya hai aur sare hi buhat achy thy adnanlatif477@gmail.com,Neu
"Bohat  nice set hai , wonderful cameras, fast speed or 3g/4g on both Sims, awesome display Battery or bettery bi boht achi hai, I bought it last week n enjoying. .Khurrum, Faisalabad",Pos
Is ki battery achi nhe fozool hai oppo company achi battery timing nhe de sakti Abi pachta raha yeh set le k,Neg
Alhumdulillah Oppo ka ye phone or specifications buhut achi hain. Light weight hai. Or looks buhut Alaa hai. 2 weeks approx hugay hain mujhw use kerte mai apna Samsung Mobile bhool chuka hun. Log to lete or bechte hain. Bari baat nahi ye koi. Per oppo brand market me IN hai ab. Es paise mai acha set hai with nice friendly use hai.,Pos
es ki gallary ni ha jaha sy pic or video wagaira daikh sakay bakwas mob hain,Neg
"Mangwa to lia hai cell OPPO A37, LAKIN AB PATA NAHI KESA CELL HO GA",Neu
Kia koi mughay btay ga yeh mobile kaisa hai ismein play store chalta hai ya nhn. Main yhe mobile purchase karna chhta hon.,Neu
koi btaa skta ha ya phon chlny ma kesaa ha ma ny 1 ya 2 din tak opoo ka ya phon lyna ha plz jldi btana ma lon ya na plz plz???,Neu
Good Set. But photos kaa icon nahe h home screen par. This is very annoying. Please kisi ko aata yeah icon home screen par laana to please tell me. Am very thankful to u. Am tried but failed to do so,Neu
Bohat outclass cell hai main LG user tha is ne muje LG bhula dia hai Oppo is the best cell fone ever now,Pos
Kia is mai 2 sims or ek memory card ek sath dl Sakta hai,Neu
Is ma games waghara phone memory ma he save hotay hy. Kyou k sd card jack jaha hy waha sim bhi hy aur aap baar baar jack open kry gy tu app distrub hu gai. Islye sd card ma app transver nhi hoti. Baqi songs aur videos sd card ma transfer hu jati hy. Bohat acha mobile hy. Agar chalana aata hy tu. ðŸ˜Š,Neu
ye sary mobiles se acha phone hai ,Pos
Bhai mujhey tu yeh fon fit hay or no hang bohat files ek sath chala k dekhien sath main game bhi khela hon or samsung ki koi gareenty nai hay k compny fited hay yan local fited hay,Pos
mainy apna samsung ka j5 sale kr k oppo a37 lia.. ap dukh ho rha hy.. bcz samsung is king of all fones.. j5 ka super amoled display.. camera result.. or bettery timing kisi b fone ke nai.. or sab sy achi bat j5 1year use kia with 128gb sd card zara b hang or lag nai hoa.. or yeh oppo bar bar hang hota.. 1week sy use kr rha.. lakin zra b maza nai.. aisy feel hota jaisy qmobile use kr rha..samsung is lia mehnga hy kyun k woh aik high standerd sets hy.. us ka mokabla koi b nai kr skta...,Neu
Agar koi bhai ye mob use kr raha ha tu apna number post kre mje kuch information chahye thanks,Neu
Agr koi bhai ye mobile sale krna chahta hai tw contact kary please 03006573823 Sargodha,Neu
"myall bro ma khud oppo user ho ma nay oppo kafi phone use kiye han.,ab mary pass oppo f1 ha.performice or price k lihaz say best ha .oppo smartphone other brand k miqabaly ma buhat achay han.anken ban kr k lo,samsung ko bhool jayo gay.",Pos
Ma ne kal ye set lia ha bs kia btaou best phone ha pehlay aesay e paisay zaya kye samsung pa ankhay band kar k lo ye wala,Pos
Agr koi oppo set use kr raha ha tu plz ye imandari se btaye k ye charging main kitna time layta ha or is ki bettry timing kaise ha thanks,Neu
"1. Camera front ka to boht alaw hay. back b theek hay. 2. Battery timng is also very good. 3. Most special thing is set main security boht he alaw hay, app ko apny messages, contacts, pic, whatsapp ko passward k liay koi app nai karni pary ge. set k andr option hay passward ki. or that working boht e alaw.. 4. Gestures & Motions k un limited options hain. Screen off par song play karna, fwd karna, rec karna, scren on karna, off karna, camera on karna, light on karna, dial calling karna..etc apni marzi say set kar sakty. 5. Videos dekhty huwy messages read karny k liay video ko chota kar k side par play karty rahin. sath messages karty rahin. 6. Sound quality hand free par I Phone k bad is set k achi lagi. 7. Online warranty hay,card gum b ho jay to koi tnst nai. 8. Fast hay, slow nai hota. Slim b hay, 9. Software I Phone 6 ka copy kia huwa hay. acha hay. Settings, calling style, camera etc sab i Phone k tarha k same hain. Regards! 0321-7649078 & 0300-6638322",Pos
agr koi es se acha phone 20000 mai mil jaye to mai apna oppo A37 abhi tor du ga,Neu
Acha set ha but is front 5m and back 8 ha or is ma finger prient bhi ni ha,Pos
Bht acha mbl ha hr lihaz ma ok ha Smsng iphone k bd agr koi acha mbl ha to wo sirf oppo ha,Pos
Yh bht acha phon hy mre pass chal rha hy samsung j7 seal kr k yh lia hy,Pos
Plzzz zzzzz zzzzz koi bata sakta ha k ye mobile kesa ha is ki batry timing kesi ha is ka both cemra result kesa ha or working main kya speed ha,Neu
Yaar agr koi fault h to please bta do,Neu
Yar standby pe b btry kafi girti rhti hai ye koi fault hai ya setting mei msla h?,Neu
bhi is mobile ki battery timing aur camera boht zbrdast hai .,Pos
Main ny kal purchase kiya outclass set hai,Pos
hello guys kya ye set acha hai plz tell me.........................?,Neu
ya mobile buath acha hai koi garm ne hota na he hange hota good result hai is say acha or koi set ne hay ,Pos
bhai jan kya problem he is OppoA37 me jo sab sale kr rhe ho??,Neu
Ye bohat acha mobile hai is range me or bestlook protected k sth  gorilla glass 4 tech...ye great selfi mobil hai I love it,Pos
Me apna oppo a37 sale karna chahta ho price 15000 cntect me in hyd 03153056715,Neu
"Samsung A series sale karne ke liye nahi banata balke coming s series ki kia price rakhni hai us ko check karta hai comments read karke. Jo kehte hai samsung research par kharcha karta hai is liye mehnga hai. Un ko maloom hona chahye. Samsung invention ko doosri companies ko sale karta hai aur amount ki recovery karta hai. Hum se q? Samsung chahta hai. Kam sets ki sale aur amount ziyada. Ye cell abb schemes mai sale horaha hai, aese koi nahi leta.",Neg
Mujhhy a8 acha nhi lga ise liay a8 full warnty me sale krna charha hon kise bhe bhai ko chaye 03222665590 cont me,Neg
boht mahnga.…bakwass set .... is sy acha s8 plus hai ....ye price ki waja sy flop hoo ga...iski price pak mai 55 k tk honi chahye thi....,Neg
Loot rahy h sumsung waly awam ko...india mein yehi cell 31000 ka diya ha rha h or wo b 64 gb nd 6 gb ram k sath...koi set purchase na kry ye khud apni prices nichy ly aye gy,Neg
"Abdullah. What most important things missing in samsung phones are rams, battery ois in camera. Samsung charging very high prices without adding these features. No value for money. They are going out of china and India market where they were selling big 3-5 years back. They used to b good with camera. Now many, specially oppo has replaced them even cheaper way. I m happy to say them bi bi. They are over charging. It will take a little for them to die but with this price strategy they r heading towards graveyard.",Neg
Ghatiya bekaar mobile hai is ki price 6000 sy 7000 hona chahia thi is ki memory 8gb nhi sirf 500 MB hai bekaar tareen phone koi na khareedy Grand Prime Plus ager aap k pass Faaltu Rupees hain to ap ye mobile ly lo .Ali Mobiles,Neg
koi bata sakta hain k is main imo se call karo to video call black hoti ya nhi Plz Galaxy Grand Prime Plus jese,Neu
Bhai log koi bta skta he k is ki sd card ki memory kha se select hoti he... My contact no is..)- 03136124639,Neu
yar koi bata sakta hai ky is mobile main sd card ki memory kahan say select hoti hai main jo chez b download karta hn wo mobile satorage main jati hai jis ki waja say ab space ni rahi...agr koi bata sakta hai tu plz is nbr par text kar de shukria...(03218521332),Neu
main ny ya phone apny ek dost k pas dekha hai yaqeen manu main ya mobile ab khareedny wla hn. Akheer mobile hai ya,Pos
Dear boys ye set acha to hai per es me ek kami hai aur us kami k teht ye set kisi kam ka nah es ki apni memory 8 gb hai boht to hai but 7 gb me es ka apna system hai mane just whatsap.imo.fb.mesenger.vidmate.ptcl tv. zapya. aur just 2 games download ki hain aur ab agar kisi aur app ya game ki zarurat hoti hai to pehly say instal uninstal kerna perta hai mery mano to problem hai ye set na lo koi b kam az kam 16GB wala set lo,Neg
yar koi bata sakta hai k es me notification light hai? jo blink krti hai jab be koi sms aata hai ya m/call aati hai.,Neu
Boht e Allaw mobile he or hang to bilkul ni hota net speed b allaw he ....,Pos
Plz tell me k ya kesa hai or is ka display kesa hai???,Neu
ye cell phone ko purchase na kare is ke internal storage very poor is se axha pro purchase ker 700 ka diffrence ha pro 700 sasta ha aur feature be axhe hn super amoled be ha pro storage be double ha,Neg
kuch log hoty hain wo tu khamian hi nikalty hain. Waisy ya mobile boht acha hai …. mujhy tu superb llga hai,Pos
waisy tu mobile bs thkk hai mgr is main memory zayda nhi hai ise liay main tu kabhe nhi khareedu ga aur apny dostuu ko bhe yahi kahu ga k wo bhe na khrareedain..,Neg
Iska display super amoled nahi hai or na hi IPS hai is liye iski display quality achi nahi hogi or notification light b nahi hai is ke ilawa tu thek hai itni range may or bht achy mobile mil jate hain,Neg
Is mobl ko kise bhai ne purchase kya hai tu plz fully is ki detail bta dein thanks,Neu
Dear ye set hang to nahi hota or kia price hy is ki ? kab tak market men avaible ho ga ye set ?,Neu
A.o.A friends maine Es range main pehla phone Samsung ka dekha hai jis battery timing lajawab hai baki camera result bahot acha hai sirf ,Pos
sirf Eski interner store kam rakhi gye hai jis ke wja sy ya mujhy pasand nhi hai,Neg
Bohat hi gatiya tareen mobile hai. Ye le k banda ko afsoos hi hota hai paise zaya ho jane ka. 1gb se b kam memory hai actual me. Facebook insrall karo ge to baqi kuch ni install ho ga. Battery din me do dafa charge karn OK pare gi. Ye to 3-4 thousand ka hona cahey. Me ne le kar foran Sale kia. Koi b na le. Comments hi dekh lo yaha. Har koi sale hi karna chah raha hai...,Neg
is cell ki internal storage boht km hay update kr k or b km ho jati hay storage. bss fb or twitter use krnay walun k liye thek hy lkn professional or shoqeen hazrat na lain tou behtar hy.,Neg
Dost adj main ap ko ek information data ho yah no samsung galaxy grinde plus hai na US ki memory only 1gb hai 8gb ka farad hai min parched kaya our 2 games download ki US bad our Kobe game download Nani hove,Neg
Best Phone.. classic bettry time classic camera,Pos
koi bhai btay ga k is ka camera result kesa ha,Neu
es sy behtar hy q mobile ly lo memory just 8 Gb shame on samsung company 2 GB ram bi ny dy saky lanat,Neg
is k signal drop ho jate hein Wifi k lie b set modem k pas hona chahie otherwise signal caught nehi krta,Neu
I want to sale my Grand prime plus silver color 8 month warranty final 13000.... Contact us..03064204540 from lahore and gujranwala..,Neg
Perfect phone ha.battery timing zabardast ha.otg supportid ha.4g zabardast kam karta ha.call recording bi karta ha.main 7 month se use kar raha hon.ram ka masla tha wo main ne khatam kar dya ha.now its perfect.agar kisi ne kuch pochna ha tu cal me in 9 to 6.i help you brothers.03000444996,Pos
Is set me sim 2 chla lo ya memory card is it ri8? Koyi frind explain kry ga plz,Neu
Bakwaas phone ha ye mere paas abhi bhi ha kabhi bhool ke bhi na lena 1gb 8 gb ha storage problem ha sd card main koi app move nahin hote.,Neg
Superb cell phone ha.battery timing zabardast ha.hang or heat ni hota.3g ya 4g donu main data best run karta ha.easy useable ha.donu cams beautifull hain.sab se best ke is main otg option ha.main jab chahon usb attatched kar ke data idhar odhar kar leta hon.dostu ap sab ki confuision door karne ke lyey apna comment dya ha.kion ke khali baton se kuch ni milta main use kar raha hon is lyey u make confident about it...03000444996,Pos
Bakwas phone he Mene 2 days phle lia he or iski memory bht kam he mjhe bechna par raha he ye be had fuzol set he camera result b bura he,Neg
koi na le ye set. battery aik din b nahi cahti bar bar auto restart hota hai intetnal memory bohat kam hai. card preference option hai hi nahi. poor quality camera. loss me bechna para.,Neg
Bilkul Bakwas phone hay yeh. har waqat memory ful hojati hay. koi app bhi download nahi kar saktay. i must recomend other phone than this bakwas phone . bilkul paison ka loss hay.,Neg
Ya sab joot bolty hain ya bohat hi acha mobile hai mai ny ic ki har chz hi kamal hai or na hi kabi hang howa hai ic ka battrey time bohat kamaal hai,Pos
Fazol mobile hai ya storage problwm ati hai 4 app kay bad or din main kai marta hang hota hai or siraf cam ka result acha hai baki fazol hai ya set pasay zaya na karo,Neg
"Boht hi acha set hai kal hi lia ha kamal ki speed hai net ki battery bhi boht achi hai storage ka thora sa masla haai baki boht zabardust hai. Overall boht acha hai kisi ne kuch pochna ho to pochh sakta hai, Asad khan Baloch 03006932856",Pos
Bhai koi bta skta h Grand prime plus 4G support krta h k nai?,Neu
Bekar set hy bhaio na Lana pasy bekar jain gay is say acha tu Lenovo c2 plus by IPS display tu hy,Neg
pyara mob hai jis ne lena hai ly lo,Pos
koi bata skta he k es me automatic brightness he ya nai??,Neu
bhai mainy aj kal main laina hai mobile grand prime plus kiya yh waki acha mobil ha hang to nai hota heat up to nai hota batry time kaisa ha ans me plzz,Pos
"boht great set hai ram bhi easonable hai aur speed bhi achi hai, main ne ye cell 15200 ka lia hai jis ne bhi pochna ho poch sakta hai,03057704376",Pos
Bhai koi keh raha hai achi set hai koi keh raha hai ghatiya hai koi sahi btayega k keisa set hai i m confused jinho ne num die hain details Malum krne k lie wo bhi bta nahi rhe,Neu
ye set company ne acha banaya he maghar internal memory ki waja se zero he apka data direct card me bi ni ja sakta bakwas kar diya he set,Neg
Yar koi btay ga k Samsung Grand Prime Plus kaisa set main chlnay main,Neu
Bakwas set hy display tu buht low quality ka hy na super amoled aur na hin ips simple sa touch hy aur ya heat up bi buht hota hy meri mano ais sy better huawei ka ly lo ais range ma ni tu j5 ly lo bakwas set i hate that cell.,Neg
Fazool phone hai is se acha is Range me thora used J5 2015 ly lo awam ko bs chuna lgaya hai is phn se Samsung ne lollipop dia bs bkwas hga display iska r storage 8Gb wohi rona hr 2 dkn bd k khtm hgyi,Neg
Friends ye kya masla hai koi is mobile ko acha keh raha hai to koi bura ab kis ka atbar kia jay mene ye lena hai me confused? or han is me flash hai ya nai?,Neu
BHai acha ha ya bura koi sai bta De,Neg
main ne 2 din pehlay yeh set lia lakin is main aik problem a rahi hai imo or whatsapp pr video call pr black display ata hai lakin waise camera ok hai any one solution for this.thanks,Neu
Bohat acha mobile bnaya hai samsung walo ny thanks samsung ish Qemat main itna acha mobile nahi mily ga,Pos
Dosto.mey ny kl liya hy yea mobil.boht ala zbrdst hy..paihly mey bhi ghbrayA howa tha k pta nhi kaisa ho...,Pos
Ye mobile boht acha hai itni price main itna kuch hi hoya hai.Mgr is mobile se acha Q Mobile S6 and LT700 PRO hai.,Pos
mene kal hi lia tha aale kardia ghatia tareen mobole ha display nohot ganda ha hang bhi horaha tha baar bar na lena isko is sy acha j5 lelo,Neg
main ne kal yeh phone lia hai lakin is main aik problem a raha hai imo ya whatsapp pr video call clear nhn ho rahi black ho jati hai video plz anyone suggest the solution,Neg
Is mein koi camera app kaam nahi Karti just like sweet selfie n others app,Neg
jo log critical hoty hain wo achi cheezain byan nhi krty. Aur achi cheezu main bhe nukas nekalty hain… mery kkheyal sy samsung mobile acha lg.,Pos
Yar is mobile mein aur j5 2015 mein koi khas farq nahi Samsung wale logo ko bewaqoof bana rahe hai mein apne brand change kr raha hon good bye Samsung.,Neg
"Asslam o Alaikum, friends battery timing k lehaz se sab se acha set konsa rahe ga jis ka camera result b buhat acha ho.",Neu
Koi btae ga keh is Mobile ka 3G & 4G kn si sim pe chalta hy. SIM1 ya 2 pe,Neu
assalamualaikum Samsung Grand Prime Plus Kisi Ke pas hay to is ke bare main muje guide kar de ke is ki working kesi hay koi problem tu nei karta main ne sona hay ke ye problem karta hay PLEASE MUJE IS KE BARE MAIN GUIDE KAR DE THANKS,Neu
